i j x
10 14 7.76664754952678
12 14 5.60015665665147
13 14 7.52617699838161
16 14 9.21158770480348
17 14 5.59114978197818
18 14 6.6560893935815
19 14 7.46605942201655
20 14 3.30203133949624
23 14 6.25357488720301
24 14 7.12063327636928
26 14 5.24782316881801
28 14 5.50786442167144
29 14 8.03490078395242
31 14 6.14873467628444
33 14 7.72032628864152
34 14 6.56928209134219
35 14 8.15006546417075
36 14 9.25654689317977
39 14 4.87189454827367
40 14 4.42989523237878
43 14 7.31939403206083
44 14 10.1123865097892
45 14 9.40048476252271
46 14 6.55807259978587
48 14 7.45244575923117
49 14 8.05073400094057
50 14 6.51333845333306
53 14 5.08225396076922
54 14 5.66249870418994
57 14 6.70875233129611
58 14 9.49507877404521
59 14 7.36200605077802
60 14 7.53781486617833
61 14 4.14305461152075
62 14 7.40485887826097
65 14 9.35570563566711
67 14 5.02410704562908
68 14 6.69420973194489
70 14 2.82051256144918
73 14 3.86266083425003
76 14 2.99855045887708
77 14 7.96100963594331
82 14 6.93512002038619
83 14 9.17037702068686
84 14 3.2133967043633
90 14 6.06837496805858
91 14 7.57144002317721
94 14 4.15866887054195
95 14 9.08418709694436
99 14 5.37583546992627
102 14 4.58860105599197
104 14 8.80738984177965
108 14 5.71554886361989
110 14 3.28836669045365
111 14 6.94750382723964
112 14 5.11788182309059
113 14 6.6499334987256
114 14 7.95195178857668
115 14 4.60215889937996
117 14 4.32294231956525
119 14 5.47916298249242
121 14 3.80749144525629
122 14 3.95872210885404
128 14 5.98024025505087
131 14 4.29144057161955
132 14 5.17567353292367
133 14 8.34407597537282
134 14 9.10662047576903
137 14 5.77595318187563
138 14 6.07686718471598
141 14 5.59199245122179
142 14 7.78698788300763
143 14 8.59479703768633
144 14 8.08365269984073
146 14 6.14440706076045
149 14 5.96223458133832
150 14 4.2371626957091
151 14 3.13371296410725
154 14 3.3487711760642
163 14 5.55566857772871
164 14 4.88731829984692
165 14 6.76054984334405
167 14 5.04670083572466
169 14 7.56389870471749
170 14 4.2046499654608
172 14 5.38267038131355
173 14 5.06122031845119
174 14 5.57447669084665
178 14 4.13303020480017
180 14 5.37293698625092
182 14 7.06325270018515
183 14 9.61848797307495
185 14 7.45705189018979
186 14 5.88024844524841
188 14 7.78192632551292
190 14 8.64778982161504
194 14 7.10866544263603
195 14 6.32044265548527
199 14 5.56883204751874
200 14 7.44824991496209
201 14 7.83516788730434
204 14 5.60598836241571
208 14 5.38425402282516
211 14 3.85100014920416
212 14 9.30952230796212
214 14 2.4614733854545
215 14 5.88314836028636
216 14 8.99028853004871
217 14 4.91772020360072
218 14 5.77391695448362
222 14 7.9930463239562
223 14 8.30435610621869
224 14 4.69071365972363
225 14 10.4000315873497
226 14 4.38337697293836
228 14 5.9087195469391
230 14 4.14652199968413
231 14 5.16028111447906
234 14 3.66879377931826
241 14 7.49998688747806
242 14 5.03915444510113
245 14 8.48133269496153
247 14 6.61836042279146
249 14 5.35875181062895
250 14 5.05112638054489
251 14 9.71904158397207
252 14 7.39791982445055
254 14 2.7431969117091
258 14 7.34731538436891
259 14 5.8128901643178
260 14 8.32449472238351
261 14 5.18449742278413
265 14 8.58362446583905
268 14 7.21434750122854
270 14 4.98096815059646
272 14 8.39785883555395
279 14 2.90818468451853
280 14 5.61800154850269
283 14 4.59433877789072
284 14 9.00046562393901
286 14 6.35461979756452
287 14 3.98244775891896
290 14 7.26197898817941
291 14 6.711690093328
292 14 4.51272508693567
297 14 6.5365904417072
300 14 5.21025448044802
304 14 6.21743524232899
306 14 3.81321818732988
307 14 5.55615265200935
308 14 6.96835409151616
309 14 6.16421380820794
310 14 5.51591565468267
312 14 6.25744240715937
313 14 5.93786088862423
314 14 6.70514845066667
317 14 6.20500643822149
318 14 8.41256665483636
320 14 5.28076066336069
321 14 5.00036548709706
323 14 5.17854442446562
326 14 5.63434143726454
327 14 7.99545299889249
328 14 5.69641102203404
330 14 4.93377958426685
331 14 6.27662750247637
332 14 6.05889718183903
334 14 6.45982480653074
335 14 6.05080558940155
341 14 6.80522694191194
342 14 5.33594717697554
343 14 5.81719690949483
347 14 5.78681194744161
348 14 7.24025865439903
349 14 6.96313676088728
353 14 6.77488998678291
355 14 4.71146935646017
357 14 4.35790013274388
358 14 5.96954865344396
359 14 7.02351283815559
363 14 4.44846576620048
365 14 6.36529204767897
369 14 8.68052633985204
372 14 5.92292411835566
373 14 9.93995032735537
374 14 7.83679498856371
377 14 7.08837630469818
380 14 4.8595867818117
382 14 6.87859313915446
388 14 6.0006252131371
389 14 6.81087002966611
394 14 6.52559940706805
397 14 8.07879643600474
399 14 7.25209738107595
400 14 6.03292778413576
401 14 5.80461073238178
403 14 6.93997724114263
405 14 4.97864509505417
406 14 7.48606712794349
409 14 4.12753710718813
410 14 9.48876647653525
413 14 3.93364436811448
415 14 8.3275308821392
417 14 5.30433666017167
418 14 4.2058214456219
420 14 4.65175995480771
422 14 6.24597179818935
424 14 3.86486393605294
425 14 5.58420225322378
426 14 6.0599154340863
427 14 3.52372344682013
428 14 6.75854866190049
430 14 6.40247750680009
431 14 4.35390170155868
432 14 5.94756893881893
435 14 9.44065472271235
436 14 6.3752797793072
439 14 7.60085754726177
441 14 5.36842324489537
442 14 5.09670498188082
444 14 7.92122926446357
445 14 7.0446060143804
4 15 3.06253079124486
8 15 5.05639545209199
10 15 5.98293531273255
12 15 2.8681103653605
13 15 7.98003985295363
16 15 8.95085482981926
18 15 7.21243597688851
19 15 5.9800255176394
21 15 5.66396388829805
23 15 6.46984632210594
24 15 8.47580284272791
26 15 4.82861882237711
29 15 8.53898504952942
31 15 4.06537205595034
33 15 6.88750962100599
34 15 3.97302741608828
35 15 7.05156853316467
37 15 5.13033105908886
40 15 8.55911628691245
43 15 6.05703578190454
44 15 8.76964031512999
45 15 7.82943835342702
46 15 5.9345192274263
48 15 5.53876364205295
49 15 6.78500656573549
50 15 4.20818823671738
51 15 4.79153544058449
53 15 7.27376827258398
54 15 4.88176040419115
56 15 4.73381624756548
57 15 7.10170254968328
58 15 10.4651471084882
59 15 4.23808360424421
60 15 6.43331418276284
62 15 6.90415656525425
64 15 4.77985832759154
65 15 7.65000840056124
67 15 3.99437951623768
68 15 6.82142043027553
73 15 6.82344534706816
74 15 5.75377157010451
76 15 6.32185209408069
77 15 8.90518453778576
81 15 2.78584376203518
82 15 6.86644153238645
83 15 8.66432519392611
84 15 2.00553017223681
89 15 3.01267456680154
90 15 5.1845083376615
91 15 9.33416989474007
93 15 6.242702033185
95 15 8.67455810078798
99 15 6.15294157655235
100 15 5.47078181337711
101 15 4.44800697993547
102 15 6.49520211585492
104 15 7.73874962507063
107 15 5.78877022073026
108 15 6.97836237682799
109 15 5.64236736055179
112 15 5.20939158655869
113 15 4.9686165170142
114 15 8.78948195789458
117 15 5.33225323663645
119 15 4.30913616646719
120 15 5.68840984808377
122 15 6.87067085209526
127 15 5.42432108834081
128 15 7.52171825605027
130 15 5.94849428550445
131 15 6.29309175066825
133 15 7.22881329944933
134 15 8.33975482101035
137 15 5.43264917513599
141 15 5.70349965822007
143 15 10.1437410639168
144 15 5.90909326610074
146 15 4.27416976387502
148 15 6.62336170699654
149 15 8.05718424645665
150 15 6.03685222537744
158 15 7.42097801651959
159 15 2.63805252591895
161 15 4.69723856697578
164 15 5.43580875400497
165 15 6.1592978234176
167 15 8.00037968411366
168 15 3.03712406403943
169 15 7.18699548997236
170 15 4.44871508377202
171 15 5.2339333647655
172 15 6.40903596251095
174 15 7.694168405849
182 15 7.24520593350523
183 15 9.9863585233115
185 15 7.47213277583093
186 15 6.33128956609341
187 15 9.30532772843127
188 15 5.97109996861906
191 15 4.09641748747666
194 15 4.60037283311549
195 15 7.44324756194609
197 15 5.31285318018273
198 15 6.42021433957279
199 15 7.35087461742007
200 15 7.97653584302476
201 15 10.9664886722181
204 15 6.72994950761838
207 15 5.07750828580533
208 15 4.54845696108909
209 15 4.96434221994751
210 15 4.39058217344748
212 15 9.49652590182475
213 15 5.59441638537918
215 15 5.46593894819058
216 15 8.29081841579194
217 15 5.07941297801358
218 15 4.80037331241729
220 15 5.79855782268138
222 15 8.54260325797034
223 15 6.4462806128534
225 15 8.40573959188336
226 15 6.6285792253783
228 15 6.22076358854696
233 15 7.06990310234041
236 15 3.44071605072189
240 15 3.29109044262254
241 15 8.00203142183802
244 15 6.02121630592364
245 15 4.75377343466381
247 15 4.91978249787649
249 15 5.06159744686552
250 15 5.39202146968585
251 15 8.58106234942643
252 15 6.55378359013027
254 15 3.62924310442366
257 15 3.69741934720251
258 15 7.30618113348022
259 15 6.0855015673388
260 15 8.21285383138595
261 15 6.78706177290595
262 15 6.19704479961517
263 15 4.67593762380321
265 15 5.06785300964453
270 15 5.76597195703946
272 15 6.95465154839421
274 15 4.52533083504044
283 15 6.39704010255364
284 15 6.83130846446989
286 15 6.71069891711189
288 15 4.04095064096155
289 15 3.91196998799561
290 15 4.88307374418912
292 15 5.70488795283523
300 15 7.05769688536997
301 15 3.53571738227504
302 15 4.39904691440702
304 15 6.07781384128509
306 15 5.25211995221081
307 15 6.43655501913847
311 15 4.99620581357825
312 15 5.38007794057654
313 15 6.5523994741881
314 15 6.03508478872752
317 15 6.7372232692324
318 15 6.17819472746587
322 15 4.7999091393005
323 15 5.77301540896981
324 15 5.29002630285131
328 15 6.23893209812449
331 15 5.25569946474773
332 15 7.0512091919333
333 15 5.50819856249826
334 15 4.84422119371269
335 15 5.46964994700426
336 15 3.48876650269703
340 15 3.38117091080675
341 15 6.43834734560699
342 15 5.32985625536642
347 15 4.99757015163353
348 15 8.80523937145253
349 15 9.01917232715075
351 15 5.04799548923654
353 15 8.80815136454212
354 15 4.66883991728589
355 15 6.36624076677902
358 15 3.22618934899138
359 15 6.61500189643125
361 15 4.48067564355737
365 15 7.31962299492284
366 15 4.97558405033088
367 15 4.09036569439474
369 15 9.80921652498727
370 15 5.5026272733252
372 15 4.64027233593293
373 15 7.50761150175021
374 15 8.6798468380469
375 15 5.7593131121092
377 15 8.98821185599655
379 15 6.70322242963824
380 15 5.69979192894054
382 15 6.82308219524279
388 15 5.41975030790866
389 15 8.04165994334178
390 15 3.94056778761185
391 15 5.07400613731637
393 15 6.97153744649172
394 15 4.83361356789781
397 15 7.13564806288931
400 15 6.98644996476522
402 15 4.91991110860618
403 15 7.13163471657027
405 15 9.33322390330898
406 15 5.68872847474998
409 15 3.57918294988437
410 15 6.14479248160555
411 15 7.65923899326572
414 15 6.93698455305654
415 15 8.91169859605539
416 15 4.80230618002557
418 15 4.81603137488504
421 15 4.3609742534702
427 15 5.01936879704673
428 15 5.27023713192713
430 15 4.66148813562554
432 15 6.33795356663923
433 15 7.56536326267713
435 15 10.1860534020246
436 15 7.51397285071987
439 15 10.1473532939627
445 15 7.4096064896465
446 15 6.61510255209704
1 16 6.89350810938589
4 16 4.78829483840403
7 16 6.30298278681096
10 16 5.93079329383039
12 16 2.70898404218352
13 16 6.6999996311928
16 16 8.33468253104758
17 16 5.81493833696207
18 16 4.70483711519963
19 16 4.83336700048232
23 16 5.09279665213097
24 16 8.20597814515276
26 16 4.89874322850981
27 16 4.67544524389408
29 16 8.28161848110677
31 16 7.37819883225801
33 16 6.7318729627323
35 16 9.2415675513037
36 16 9.18755405878657
37 16 5.30819773119909
40 16 8.71282821301738
43 16 6.23103608913503
44 16 10.2285295854534
45 16 9.2938117875434
49 16 8.41269156556761
50 16 3.8349837231159
51 16 5.0146181510489
53 16 4.28733267965246
57 16 6.31235278654552
58 16 8.90363528727294
59 16 4.65514496327188
60 16 7.71853622900167
64 16 7.03462008713388
65 16 8.39611045059955
68 16 6.86208465666373
73 16 4.466804715705
76 16 4.41037316539876
77 16 9.10282470868926
82 16 9.78006953300675
83 16 7.11639860054644
84 16 4.50321584577339
85 16 6.02266573911861
90 16 5.87310464049257
91 16 5.97294098754218
93 16 4.05486090452354
94 16 3.73155762189735
95 16 7.55023576966529
99 16 5.86830477770402
102 16 7.27055931448618
104 16 7.31323304873339
106 16 5.97871027157391
108 16 4.72858775603096
113 16 7.16034746274075
114 16 10.1347693950638
120 16 6.76656236611588
122 16 3.9947651587041
124 16 5.28593443422692
127 16 5.04634831210497
128 16 7.56741535926751
131 16 6.48650763896218
132 16 6.06241438031432
133 16 8.79547662245468
134 16 9.60267596874061
135 16 5.77547940286202
137 16 7.78670535505771
141 16 6.1329782995253
142 16 6.65293685269603
143 16 7.58470389291541
144 16 9.20939421242804
145 16 3.27049348092597
146 16 5.4437827422515
149 16 6.83362091116334
153 16 3.18678114409567
158 16 4.85408617390745
161 16 4.73996453162905
162 16 4.61452620884516
165 16 5.7440080380378
167 16 5.12789452483515
168 16 4.14497089187471
169 16 9.05941773774888
170 16 3.24291363649934
173 16 6.10329500562215
174 16 6.48117313349261
178 16 4.85998549909905
181 16 3.64180092628141
182 16 7.22122265921792
183 16 6.66006084827304
185 16 8.99843861573686
186 16 8.01212362768216
187 16 10.2194260505814
188 16 6.84217318715774
190 16 9.13085511590567
194 16 6.16748236502057
195 16 5.83798585925839
197 16 7.46025913383761
199 16 5.58302666531872
200 16 6.29367215584226
201 16 8.92699606253068
202 16 6.95965546132586
203 16 2.0676636202825
204 16 7.46423607525758
208 16 5.29107744653752
212 16 8.71416979700108
215 16 4.66935168254419
217 16 3.69086539217848
218 16 7.46270427882747
220 16 5.36883807244674
222 16 7.99012626687037
223 16 6.83534311377703
225 16 9.12425850460598
228 16 6.02556719505686
230 16 5.29572079911701
231 16 4.40606550266296
237 16 4.73354668518303
241 16 6.66141683009262
242 16 8.16101464511893
244 16 4.18907720800161
245 16 6.59626806231016
248 16 3.66931491228583
250 16 4.92129982145354
251 16 7.00906108308655
252 16 7.45688051391581
254 16 3.16483580494724
257 16 4.43791537772763
258 16 7.64790219560219
260 16 8.59578274294148
262 16 6.13383647940774
263 16 4.80719051182737
265 16 4.43246207463383
268 16 7.68237228889907
270 16 6.89170637285812
271 16 4.26812649394542
272 16 7.95817001909285
274 16 5.3504395540369
276 16 2.60467365146244
283 16 5.46317305313216
284 16 4.86394451778048
286 16 6.18659913774201
289 16 5.30875490795633
290 16 6.71536975725424
292 16 6.91580716601667
293 16 2.64251635627805
297 16 3.31802153944664
300 16 4.90704470011829
302 16 4.94577061272489
304 16 7.17234589756953
306 16 5.70492284210302
307 16 4.0624575659194
309 16 8.22065185072117
311 16 2.00051323386447
312 16 6.49614885174503
313 16 7.15972124423123
323 16 6.57663638767147
324 16 5.54667988604293
326 16 4.81311907928464
330 16 3.90196026900275
331 16 5.84783305940731
332 16 6.9663820135924
334 16 6.22414077169396
335 16 6.36757635200176
339 16 4.25530143426359
340 16 6.61940148441728
341 16 6.45428565984171
342 16 3.64816312578967
343 16 5.02336512724636
346 16 6.54820998938038
347 16 7.13343819850668
348 16 9.27018405115164
349 16 9.17526314437075
351 16 5.8190292804471
353 16 6.84360627318931
354 16 6.02425632512632
355 16 5.32479202151
359 16 6.70054601929868
361 16 4.59821845488932
362 16 5.12471219488612
365 16 6.60015618942986
369 16 8.25329943635738
372 16 5.04891152794329
373 16 9.60182407270764
374 16 9.27535136345361
375 16 5.35108923044082
380 16 4.70697792652117
382 16 5.17876788548021
388 16 5.844337216512
389 16 7.96430273215141
393 16 7.33686643246431
394 16 4.71528404487828
399 16 6.57109479696011
400 16 7.17665178671878
401 16 6.76791307185377
403 16 8.24356258072714
405 16 6.76054183072966
410 16 6.63447945972457
411 16 9.03714705322902
414 16 6.81429504481711
415 16 8.85543434868316
416 16 5.68259150015087
418 16 3.0716144937103
426 16 4.77932001648501
428 16 5.73397342271883
430 16 5.38282342629777
432 16 5.00904466547179
435 16 10.4599068970209
436 16 7.08485519015413
438 16 5.84727989906647
439 16 9.66818410850287
441 16 4.96076476932053
444 16 4.63982553081486
445 16 5.48443253923816
4 17 6.6979391748615
8 17 5.84974872582741
10 17 5.53324688080293
12 17 4.6865169032193
13 17 8.1036144108304
16 17 9.52148690237144
17 17 8.17713769668017
18 17 8.22931200548677
21 17 5.97370747553579
23 17 7.84061596380929
24 17 6.25825909948457
26 17 7.13503011514046
28 17 4.89174841703892
29 17 10.2731055367633
31 17 5.37808792145468
33 17 7.14276097088803
34 17 5.36796916655738
35 17 6.11200702134274
36 17 7.13594767318652
37 17 6.26690048415234
43 17 6.60484813743207
44 17 8.03041663543768
45 17 8.50362119256875
46 17 5.52332690101264
47 17 4.9529567738018
48 17 6.24223112779124
49 17 6.14435977368885
50 17 6.14547481292041
51 17 6.01269433336622
53 17 4.12816537836249
54 17 4.59736514286818
56 17 6.25985171121477
57 17 4.75566705502459
58 17 10.2059034512977
59 17 6.72591180557715
60 17 6.54043110422024
62 17 5.23035158466045
65 17 7.05385616132331
67 17 5.39224226268711
68 17 6.82827086940659
72 17 5.76945816250863
73 17 5.30538277985222
76 17 5.43540898521632
77 17 7.74293662595243
79 17 2.05112800597664
80 17 4.01352320769356
81 17 3.31840558526298
82 17 7.38832881219892
83 17 10.1711393070347
84 17 5.31743322481633
90 17 6.56716394090683
91 17 8.76876829288683
92 17 3.74096570965604
93 17 5.01454395510302
94 17 5.68621179748983
95 17 8.468326356567
96 17 4.05858462753112
99 17 5.6493133022604
100 17 5.2319625155856
104 17 7.21611851041334
106 17 5.43421512551094
107 17 5.97829483852654
108 17 5.78414886853976
112 17 4.71132920322209
113 17 6.66926986834729
114 17 9.37663391671552
117 17 4.62867802742547
120 17 6.62252266867402
127 17 4.7214461220955
128 17 6.69149257050571
131 17 6.50618590428553
132 17 5.06213572862499
133 17 6.47544351888259
134 17 9.22098205803696
136 17 4.63933725036373
137 17 5.51528869540694
138 17 3.54140909943416
141 17 5.50114516332465
142 17 6.2307438242682
143 17 8.84686734139157
144 17 6.83388481951207
146 17 4.96720506931326
148 17 5.79902924754007
149 17 8.70784827385612
150 17 4.38951759170618
158 17 3.98134280529814
163 17 5.12919474024929
164 17 6.19911255809696
165 17 6.35428506907357
169 17 7.57334027998025
170 17 5.21291255035959
171 17 5.40106579694767
172 17 6.45716875788094
174 17 6.8351895668975
180 17 4.59575422462121
182 17 6.80299174080795
183 17 7.51091438696744
185 17 8.18575681519818
186 17 7.47665146184864
187 17 8.09396123685073
188 17 7.7653982110319
190 17 7.0064439886794
195 17 8.49463617213391
197 17 6.44235805860816
198 17 4.63673336928036
200 17 8.19704585392124
202 17 5.19482355525533
204 17 4.2255086942569
208 17 8.07276980983793
210 17 3.5392322199264
211 17 4.66248843173913
212 17 7.76667074929267
213 17 4.86841414451467
215 17 5.95053987531017
216 17 7.28443513240023
217 17 4.05973698950632
220 17 3.83053893106632
222 17 8.39019069432477
223 17 6.34416099969086
225 17 6.31749870808484
227 17 5.12332430477156
228 17 5.89775759897715
233 17 5.23797530094345
237 17 4.9404619782019
238 17 4.61000985599303
241 17 7.29645440649215
242 17 5.42747517116969
245 17 4.64753268438915
251 17 10.3124920958285
252 17 7.94644336507229
257 17 3.9721359661926
258 17 7.64516611446694
259 17 6.4901537144744
260 17 6.79074750665371
265 17 5.68642745900905
268 17 9.36105756739628
270 17 5.45548169419106
272 17 7.96480953589226
281 17 4.63123464982841
283 17 6.56575941916291
284 17 6.77306146894844
286 17 7.7521928271221
287 17 5.70475418168209
290 17 6.23308728241851
292 17 5.31771293263019
296 17 2.64778310164878
297 17 5.62655567852055
300 17 6.07377781164923
301 17 5.75949169389485
303 17 5.45389282035741
304 17 6.2633272784987
306 17 8.6749859181563
307 17 5.79371983216233
308 17 6.75746338220304
309 17 7.78190543558316
312 17 6.03469325397374
313 17 7.84522529551459
315 17 4.64739089510549
316 17 4.14323991570977
317 17 8.05662446703507
318 17 7.11338029968343
320 17 3.89789691437658
321 17 5.58539656604727
322 17 4.95629703807453
323 17 5.98043960830737
324 17 8.50986912425881
326 17 6.85164790261346
327 17 5.84694442841806
328 17 4.08533102020997
329 17 5.67152610275211
330 17 5.1679672255168
331 17 5.43974844331813
332 17 6.39479719978718
335 17 6.28496207932432
336 17 2.372598666624
337 17 3.07969050172213
341 17 6.14879688072042
342 17 5.66982814007674
343 17 5.33993092612294
348 17 7.27865003894572
349 17 6.68618760993008
351 17 5.37269981700565
353 17 5.96604798861367
354 17 7.82316264904676
355 17 5.24120050960997
357 17 5.82268188242169
358 17 4.27550414311641
359 17 6.162190836184
360 17 6.44725382312467
361 17 5.09144785348324
364 17 3.82160351089822
365 17 5.96053946412643
366 17 2.19102810685406
367 17 5.55785486733378
369 17 8.08927278185184
372 17 5.46463826721472
373 17 10.2659596752406
374 17 10.6839348355913
375 17 2.40980966686239
377 17 5.7822886544574
379 17 5.75410154248057
380 17 5.14621235134115
381 17 4.43789863037604
382 17 4.01198285547247
389 17 8.12437106308957
390 17 4.45073207155039
391 17 4.46486326840849
393 17 7.96725026716619
394 17 2.73903639034917
397 17 5.52926066522952
399 17 5.98820603183356
400 17 7.23580295503838
401 17 5.77020189121648
403 17 6.65390038864755
405 17 6.5475091297379
406 17 6.29762318200805
410 17 5.96186525151583
411 17 6.24969509921598
414 17 7.04574310197216
415 17 8.15292841288221
421 17 4.4165403644444
423 17 3.72497457089367
426 17 6.81652031076095
427 17 4.92285358113065
428 17 5.79537752499186
429 17 4.1797114583513
430 17 6.43605932747743
432 17 6.30468624218395
433 17 6.50727488503912
435 17 8.33787109433883
436 17 6.98913827187536
439 17 7.39060783040318
444 17 4.89597794988916
445 17 7.39637808208091
446 17 4.86824839347374
1 18 7.32520265817931
4 18 4.21327531248618
10 18 7.09713922607923
13 18 7.12617255850049
16 18 9.73122068749442
17 18 4.28617182439455
23 18 7.61566862798448
24 18 7.12216486639239
29 18 8.70595222236636
31 18 6.09021288272643
33 18 5.47768464072742
35 18 8.2302478180734
36 18 8.13171598901918
40 18 6.48782454709875
42 18 4.46621288194377
43 18 5.70633224915427
44 18 10.9441750811446
45 18 8.14124638471397
47 18 5.19070920882953
48 18 6.07312773061766
49 18 6.79301649939937
51 18 6.82754222167829
53 18 6.17555085939256
54 18 6.17054358596814
57 18 4.27717965806133
58 18 8.86389651366639
59 18 6.34558969894909
60 18 7.56836789105244
62 18 7.30028063765499
64 18 6.01824704157317
65 18 7.59452136428643
67 18 6.27758241270548
68 18 6.02678196646604
72 18 5.0350356819546
73 18 6.02710905786544
74 18 7.59117818113946
77 18 7.20950811029673
82 18 8.22044653050415
83 18 9.43927468700863
84 18 3.45905889503648
85 18 7.04401724404414
90 18 5.51253360155858
91 18 8.00725919381633
95 18 6.16936327904393
99 18 8.03873909133783
100 18 6.69925135428165
102 18 5.49379067012419
104 18 9.2948122755826
108 18 6.37907470846426
111 18 4.59137716604071
112 18 3.73675194643577
113 18 6.74664008899034
114 18 7.35039125487131
117 18 6.00480292327834
120 18 4.91344307318026
121 18 5.4995119648493
122 18 5.80186843322332
127 18 5.18753311971584
128 18 6.03691577850272
131 18 4.41064348815623
132 18 7.39889235783392
133 18 6.89883410245939
134 18 5.95333826672389
135 18 4.17891474466586
137 18 6.28486394273581
138 18 5.60449306141671
140 18 4.26642127628303
141 18 4.35259975701185
142 18 7.03344034958658
143 18 7.44372349132496
144 18 7.58677083531644
146 18 6.04397225549948
148 18 3.93223784855897
149 18 8.36694068978608
150 18 4.52566902330069
152 18 1.88011717978677
164 18 6.95175355694415
165 18 7.27569988426387
167 18 6.14828860270057
169 18 7.86319107604738
171 18 7.06862571509918
172 18 5.56369646548786
173 18 5.80099313315675
174 18 7.51891979608826
178 18 4.23870121275163
182 18 7.33890590994266
183 18 6.46731443349574
185 18 6.39525205914485
186 18 7.11307754699151
187 18 7.575667268931
188 18 6.54869816243269
190 18 6.64708617238082
195 18 7.27432237786352
199 18 6.19984823992981
201 18 9.90140247728808
202 18 6.4639162920197
204 18 7.64480319065556
208 18 5.25221869242077
209 18 6.71493439380432
212 18 7.93314614311533
215 18 7.11809334260237
216 18 8.74011755740907
218 18 5.5912882392988
219 18 5.00971316773966
220 18 4.91061042971034
222 18 7.26570464465931
223 18 8.04748295127277
224 18 2.582817038099
225 18 5.6815367399863
226 18 6.29715587529738
228 18 4.61964580773427
230 18 6.19246505241846
232 18 3.12456969258949
233 18 6.80446840233948
238 18 5.85775281954137
241 18 9.47558888443247
242 18 6.47431950533884
245 18 6.3536562197556
249 18 5.36095352960748
250 18 5.88349439017067
251 18 8.49110720936878
252 18 9.58951809859007
253 18 4.56515511123682
258 18 6.50734490334801
259 18 6.61235043567635
260 18 10.0813677605959
261 18 4.23638310890658
262 18 5.68892324458703
263 18 2.52299958624146
265 18 5.12362598182521
268 18 8.70974216092131
271 18 6.99903638427467
272 18 8.61885850950915
274 18 6.20925969525775
280 18 4.98397988893285
283 18 5.99660746103277
284 18 7.82918424397881
287 18 5.03487927842935
288 18 5.35272030261542
289 18 4.24919136341162
290 18 7.29596654136625
292 18 4.66095532940651
294 18 3.79009253235037
300 18 9.33670318172243
304 18 5.22168423727068
306 18 7.80994533407689
309 18 8.40257992063266
310 18 2.72350098340578
312 18 5.4181718299255
313 18 7.21912515611652
314 18 5.06774918300912
315 18 6.03653701357893
317 18 8.30689472902926
318 18 7.73135586549178
320 18 6.66603663708576
322 18 4.73908263078451
323 18 4.87778674055464
324 18 7.98043914332983
326 18 6.86180155414959
327 18 5.58679065433982
328 18 6.14744286197025
331 18 6.3903518174852
332 18 8.40762460821548
333 18 5.13475183806838
339 18 6.05722984529135
340 18 5.98673686621706
341 18 4.24086869687015
342 18 4.25228596590354
344 18 3.85892155023501
345 18 2.41420038348453
346 18 5.28210600003936
347 18 4.05015958304481
348 18 8.31193186104782
349 18 7.13501463118888
353 18 7.99717988496524
354 18 6.52119395680094
355 18 7.9496076310476
358 18 4.13081980339017
359 18 7.8804275311743
361 18 5.83249836404886
363 18 4.23774566588577
365 18 8.21772443540398
366 18 4.28371737818251
369 18 7.42904548951295
370 18 5.10715006953754
373 18 10.0559539489908
374 18 9.31077006311052
377 18 7.02721352164181
379 18 5.54247605527436
380 18 5.58537553318083
382 18 6.22127096694121
387 18 3.04366783792409
388 18 6.56421406129871
389 18 7.69260901878719
390 18 4.69423431261284
391 18 4.67645032704264
393 18 7.12485796317607
394 18 4.66727695883123
397 18 7.59360522390003
400 18 6.34075519791146
401 18 4.77857911181085
402 18 4.45820853732241
403 18 8.12962753729449
405 18 6.67136168782698
406 18 5.25206447931489
410 18 7.22199321445666
411 18 7.42659306629861
413 18 2.69392016896715
414 18 7.6845030187208
415 18 10.1222562862523
416 18 5.49801198173669
417 18 3.86260445955195
423 18 5.46953500642128
426 18 6.43165702057249
427 18 6.34310338553818
429 18 5.47726581442871
430 18 5.2241346704231
432 18 7.2404482574444
433 18 7.18503914713513
434 18 5.64806466446545
435 18 9.1101899088475
436 18 5.23426808666925
439 18 8.11942230169253
441 18 5.44699021351992
444 18 6.82651277923987
445 18 5.93345210858703
446 18 5.07108796321098
2 19 2.8434703766658
4 19 4.43496509799605
5 19 3.12636120915253
7 19 4.90625573653326
10 19 6.87693856850582
13 19 8.09475262941345
16 19 8.36146872690563
17 19 6.73651706244494
18 19 6.7771490076965
19 19 6.71067837020594
23 19 6.31395312124469
24 19 8.04924623819007
26 19 4.61313396941751
29 19 6.97626591926473
31 19 7.66069160139726
33 19 6.8303169265645
35 19 8.7117406430536
36 19 6.53939935302279
39 19 4.50941451864679
40 19 4.63619895277869
43 19 8.33562687356189
44 19 11.2558507348604
45 19 5.89045175975475
46 19 4.92484359295331
48 19 5.96107834661578
49 19 6.63929061276499
50 19 7.26738142560639
51 19 6.60218260503352
53 19 7.18581117774503
57 19 4.89455417087581
58 19 10.3935336382774
59 19 5.49461587335306
60 19 8.49669916292135
62 19 6.00930287749836
64 19 5.04720229679808
65 19 6.25937847748096
66 19 3.78156330463827
67 19 5.59639381780893
68 19 8.33067107649999
73 19 5.34294040845775
77 19 7.73795741334399
